"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"04/30/2026 12:00:00 AM","subway","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","40.758663","-73.98133","POINT (-73.98133 40.758663)"
"04/30/2026 12:00:00 AM","subway","261","Forest Hills-71 Av (E,F,M,R)","Queens","omny","OMNY - Fair Fare","2","0","40.72169","-73.84452","POINT (-73.84452 40.72169)"
"04/30/2026 12:00:00 AM","subway","316","50 St (1)","Manhattan","omny","OMNY - Other","6","0","40.761726","-73.98385","POINT (-73.98385 40.761726)"
"04/30/2026 12:00:00 AM","subway","376","Brook Av (6)","Bronx","omny","OMNY - Full Fare","3","0","40.807568","-73.91924","POINT (-73.91924 40.807568)"
"04/30/2026 12:00:00 AM","subway","423","Allerton Av (2,5)","Bronx","omny","OMNY - Other","2","0","40.865463","-73.867355","POINT (-73.867355 40.865463)"
"04/30/2026 12:00:00 AM","subway","441","110 St-Malcolm X Plaza (2,3)","Manhattan","omny","OMNY - Other","3","0","40.799076","-73.95182","POINT (-73.95182 40.799076)"
"04/30/2026 12:00:00 AM","subway","456","61 St-Woodside (7)","Queens","omny","OMNY - Students","3","1","40.74563","-73.902985","POINT (-73.902985 40.74563)"
"04/30/2026 12:00:00 AM","subway","604","161 St-Yankee Stadium (4,B,D)","Bronx","omny","OMNY - Students","3","0","40.82795","-73.92574","POINT (-73.92574 40.82795)"
"04/30/2026 12:00:00 AM","subway","606","Court Sq-23 St (7,E,F,G)","Queens","metrocard","Metrocard - Unlimited 30-Day","1","0","40.747143","-73.94503","POINT (-73.94503 40.747143)"
"04/30/2026 12:00:00 AM","subway","382","Fordham Rd (4)","Bronx","omny","OMNY - Fair Fare","2","0","40.862804","-73.90103","POINT (-73.90103 40.862804)"
"04/30/2026 12:00:00 AM","subway","420","219 St (2,5)","Bronx","omny","OMNY - Other","3","0","40.883896","-73.86263","POINT (-73.86263 40.883896)"
"04/30/2026 12:00:00 AM","subway","431","Intervale Av (2,5)","Bronx","omny","OMNY - Full Fare","4","0","40.82218","-73.896736","POINT (-73.896736 40.82218)"
"04/30/2026 12:00:00 AM","subway","603","149 St-Grand Concourse (2,4,5)","Bronx","metrocard","Metrocard - Other","3","0","40.818394","-73.92703","POINT (-73.92703 40.818394)"
"04/30/2026 12:00:00 AM","subway","138","Canarsie-Rockaway Pkwy (L)","Brooklyn","omny","OMNY - Fair Fare","2","0","40.646652","-73.90185","POINT (-73.90185 40.646652)"
"04/30/2026 12:00:00 AM","subway","240","7 Av (F,G)","Brooklyn","omny","OMNY - Students","1","0","40.66627","-73.98031","POINT (-73.98031 40.66627)"
"04/30/2026 12:00:00 AM","subway","307","116 St-Columbia University (1)","Manhattan","omny","OMNY - Students","1","0","40.80772","-73.96411","POINT (-73.96411 40.80772)"
"04/30/2026 12:00:00 AM","subway","372","Longwood Av (6)","Bronx","omny","OMNY - Other","1","0","40.816105","-73.89644","POINT (-73.89644 40.816105)"
"04/30/2026 12:00:00 AM","subway","305","137 St-City College (1)","Manhattan","metrocard","Metrocard - Other","5","0","40.822006","-73.953674","POINT (-73.953674 40.822006)"
"04/30/2026 12:00:00 AM","subway","307","116 St-Columbia University (1)","Manhattan","omny","OMNY - Other","3","0","40.80772","-73.96411","POINT (-73.96411 40.80772)"
"04/30/2026 12:00:00 AM","subway","371","Hunts Point Av (6)","Bronx","omny","OMNY - Fair Fare","2","1","40.82095","-73.89055","POINT (-73.89055 40.82095)"
"04/30/2026 12:00:00 AM","subway","622","Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)","Manhattan","omny","OMNY - Other","21","0","40.713154","-74.00377","POINT (-74.00377 40.713154)"
"04/30/2026 12:00:00 AM","subway","109","Fresh Pond Rd (M)","Queens","omny","OMNY - Students","1","0","40.706184","-73.895874","POINT (-73.895874 40.706184)"
"04/30/2026 12:00:00 AM","subway","144","Dyckman St (A)","Manhattan","omny","OMNY - Fair Fare","1","0","40.86549","-73.92727","POINT (-73.92727 40.86549)"
"04/30/2026 12:00:00 AM","subway","169","Canal St (A,C,E)","Manhattan","omny","OMNY - Full Fare","102","0","40.720825","-74.005226","POINT (-74.005226 40.720825)"
"04/30/2026 12:00:00 AM","subway","209","Far Rockaway-Mott Av (A)","Queens","omny","OMNY - Fair Fare","1","0","40.603996","-73.7554","POINT (-73.7554 40.603996)"
"04/30/2026 12:00:00 AM","subway","244","Ditmas Av (F)","Brooklyn","omny","OMNY - Full Fare","2","0","40.63612","-73.97817","POINT (-73.97817 40.63612)"
"04/30/2026 12:00:00 AM","subway","321","18 St (1)","Manhattan","omny","OMNY - Full Fare","31","0","40.74104","-73.99787","POINT (-73.99787 40.74104)"
"04/30/2026 12:00:00 AM","subway","376","Brook Av (6)","Bronx","omny","OMNY - Seniors & Disability","2","0","40.807568","-73.91924","POINT (-73.91924 40.807568)"
"04/30/2026 12:00:00 AM","subway","4","Broadway (N,W)","Queens","omny","OMNY - Fair Fare","2","0","40.76182","-73.92551","POINT (-73.92551 40.76182)"
"04/30/2026 12:00:00 AM","subway","440","116 St (2,3)","Manhattan","omny","OMNY - Students","1","0","40.802097","-73.94962","POINT (-73.94962 40.802097)"
"04/30/2026 12:00:00 AM","subway","621","Broadway Junction (A,C,J,Z,L)","Brooklyn","omny","OMNY - Students","1","0","40.678898","-73.90436","POINT (-73.90436 40.678898)"
"04/30/2026 12:00:00 AM","subway","622","Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)","Manhattan","omny","OMNY - Fair Fare","13","0","40.713154","-74.00377","POINT (-74.00377 40.713154)"
"04/30/2026 12:00:00 AM","subway","97","Myrtle Av (M,J,Z)","Brooklyn","omny","OMNY - Full Fare","51","1","40.69721","-73.93565","POINT (-73.93565 40.69721)"
"04/30/2026 12:00:00 AM","subway","100","Hewes St (M,J)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.70687","-73.95343","POINT (-73.95343 40.70687)"
"04/30/2026 12:00:00 AM","subway","13","28 St (R,W)","Manhattan","omny","OMNY - Other","1","0","40.745495","-73.98869","POINT (-73.98869 40.745495)"
"04/30/2026 12:00:00 AM","subway","2","Astoria Blvd (N,W)","Queens","omny","OMNY - Full Fare","28","2","40.77026","-73.91785","POINT (-73.91785 40.77026)"
"04/30/2026 12:00:00 AM","subway","296","Marble Hill-225 St (1)","Manhattan","omny","OMNY - Fair Fare","1","0","40.87456","-73.90983","POINT (-73.90983 40.87456)"
"04/30/2026 12:00:00 AM","subway","301","181 St (1)","Manhattan","omny","OMNY - Seniors & Disability","1","0","40.849506","-73.93359","POINT (-73.93359 40.849506)"
"04/30/2026 12:00:00 AM","subway","318","34 St-Penn Station (1,2,3)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","1","0","40.750374","-73.99106","POINT (-73.99106 40.750374)"
"04/30/2026 12:00:00 AM","subway","348","Rockaway Av (3)","Brooklyn","omny","OMNY - Fair Fare","2","0","40.662548","-73.90894","POINT (-73.90894 40.662548)"
"04/30/2026 12:00:00 AM","subway","361","Buhre Av (6)","Bronx","omny","OMNY - Students","1","0","40.84681","-73.832565","POINT (-73.832565 40.84681)"
"04/30/2026 12:00:00 AM","subway","626","Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.670513","-73.95869","POINT (-73.95869 40.670513)"
"04/30/2026 12:00:00 AM","subway","91","Alabama Av (J,Z)","Brooklyn","omny","OMNY - Students","1","0","40.67699","-73.89865","POINT (-73.89865 40.67699)"
"04/30/2026 12:00:00 AM","subway","10","49 St (N,R,W)","Manhattan","omny","OMNY - Other","3","0","40.7599","-73.98414","POINT (-73.98414 40.7599)"
"04/30/2026 12:00:00 AM","subway","291","Clinton-Washington Avs (G)","Brooklyn","omny","OMNY - Full Fare","14","0","40.688087","-73.96684","POINT (-73.96684 40.688087)"
"04/30/2026 12:00:00 AM","subway","398","77 St (6)","Manhattan","omny","OMNY - Fair Fare","6","0","40.77362","-73.95988","POINT (-73.95988 40.77362)"
"04/30/2026 12:00:00 AM","subway","41","7 Av (B,Q)","Brooklyn","omny","OMNY - Other","1","0","40.67705","-73.97237","POINT (-73.97237 40.67705)"
"04/30/2026 12:00:00 AM","subway","443","Baychester Av (5)","Bronx","omny","OMNY - Students","1","0","40.878662","-73.83859","POINT (-73.83859 40.878662)"
"04/30/2026 12:00:00 AM","subway","91","Alabama Av (J,Z)","Brooklyn","omny","OMNY - Full Fare","13","2","40.67699","-73.89865","POINT (-73.89865 40.67699)"
"04/30/2026 12:00:00 AM","subway","168","Spring St (C,E)","Manhattan","omny","OMNY - Seniors & Disability","4","0","40.726227","-74.00374","POINT (-74.00374 40.726227)"
"04/30/2026 12:00:00 AM","subway","259","Kew Gardens-Union Tpke (E,F)","Queens","omny","OMNY - Students","2","0","40.71444","-73.83101","POINT (-73.83101 40.71444)"
"04/30/2026 12:00:00 AM","subway","270","46 St (M,R)","Queens","omny","OMNY - Other","1","0","40.756313","-73.91333","POINT (-73.91333 40.756313)"
"04/30/2026 12:00:00 AM","subway","357","Beverly Rd (2,5)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.6451","-73.94896","POINT (-73.94896 40.6451)"
"04/30/2026 12:00:00 AM","subway","381","Kingsbridge Rd (4)","Bronx","omny","OMNY - Students","3","0","40.86776","-73.89717","POINT (-73.89717 40.86776)"
"04/30/2026 12:00:00 AM","subway","437","145 St (3)","Manhattan","omny","OMNY - Full Fare","1","0","40.82042","-73.93625","POINT (-73.93625 40.82042)"
"04/30/2026 12:00:00 AM","subway","614","59 St-Columbus Circle (1,A,C,B,D)","Manhattan","omny","OMNY - Fair Fare","17","0","40.768272","-73.981834","POINT (-73.981834 40.768272)"
"04/30/2026 12:00:00 AM","subway","273","Queens Plaza (E,F,R)","Queens","omny","OMNY - Seniors & Disability","3","0","40.748974","-73.93724","POINT (-73.93724 40.748974)"
"04/30/2026 12:00:00 AM","subway","292","Fulton St (G)","Brooklyn","metrocard","Metrocard - Other","1","0","40.68712","-73.97537","POINT (-73.97537 40.68712)"
"04/30/2026 12:00:00 AM","subway","307","116 St-Columbia University (1)","Manhattan","omny","OMNY - Full Fare","71","0","40.80772","-73.96411","POINT (-73.96411 40.80772)"
"04/30/2026 12:00:00 AM","subway","316","50 St (1)","Manhattan","omny","OMNY - Full Fare","272","0","40.761726","-73.98385","POINT (-73.98385 40.761726)"
"04/30/2026 12:00:00 AM","subway","399","68 St-Hunter College (6)","Manhattan","omny","OMNY - Full Fare","52","3","40.768143","-73.96387","POINT (-73.96387 40.768143)"
"04/30/2026 12:00:00 AM","subway","58","Coney Island-Stillwell Av (D,F,N,Q)","Brooklyn","metrocard","Metrocard - Other","5","0","40.577423","-73.98123","POINT (-73.98123 40.577423)"
"04/30/2026 12:00:00 AM","subway","58","Coney Island-Stillwell Av (D,F,N,Q)","Brooklyn","omny","OMNY - Students","1","0","40.577423","-73.98123","POINT (-73.98123 40.577423)"
"04/30/2026 12:00:00 AM","subway","604","161 St-Yankee Stadium (4,B,D)","Bronx","omny","OMNY - Other","9","0","40.82795","-73.92574","POINT (-73.92574 40.82795)"
"04/30/2026 12:00:00 AM","subway","605","168 St-Washington Hts (1,A,C)","Manhattan","omny","OMNY - Other","10","0","40.840637","-73.93985","POINT (-73.93985 40.840637)"
"04/30/2026 12:00:00 AM","subway","82","104 St (J,Z)","Queens","omny","OMNY - Students","1","0","40.69518","-73.84433","POINT (-73.84433 40.69518)"
"04/30/2026 12:00:00 AM","subway","149","163 St-Amsterdam Av (C)","Manhattan","omny","OMNY - Fair Fare","2","0","40.836014","-73.939896","POINT (-73.939896 40.836014)"
"04/30/2026 12:00:00 AM","subway","169","Canal St (A,C,E)","Manhattan","omny","OMNY - Seniors & Disability","2","0","40.720825","-74.005226","POINT (-74.005226 40.720825)"
"04/30/2026 12:00:00 AM","subway","179","Nostrand Av (A,C)","Brooklyn","metrocard","Metrocard - Other","1","0","40.68044","-73.950424","POINT (-73.950424 40.68044)"
"04/30/2026 12:00:00 AM","subway","179","Nostrand Av (A,C)","Brooklyn","omny","OMNY - Full Fare","33","1","40.68044","-73.950424","POINT (-73.950424 40.68044)"
"04/30/2026 12:00:00 AM","subway","324","Houston St (1)","Manhattan","omny","OMNY - Seniors & Disability","6","0","40.728252","-74.00536","POINT (-74.00536 40.728252)"
"04/30/2026 12:00:00 AM","subway","359","Flatbush Av-Brooklyn College (2,5)","Brooklyn","omny","OMNY - Students","1","1","40.632835","-73.94764","POINT (-73.94764 40.632835)"
"04/30/2026 12:00:00 AM","subway","418","233 St (2,5)","Bronx","omny","OMNY - Other","1","0","40.893192","-73.857475","POINT (-73.857475 40.893192)"
"04/30/2026 12:00:00 AM","subway","252","Avenue X (F)","Brooklyn","metrocard","Metrocard - Other","2","0","40.58962","-73.97425","POINT (-73.97425 40.58962)"
"04/30/2026 12:00:00 AM","subway","296","Marble Hill-225 St (1)","Manhattan","omny","OMNY - Other","2","0","40.87456","-73.90983","POINT (-73.90983 40.87456)"
"04/30/2026 12:00:00 AM","subway","306","125 St (1)","Manhattan","omny","OMNY - Other","6","0","40.815582","-73.958374","POINT (-73.958374 40.815582)"
"04/30/2026 12:00:00 AM","subway","36","Bay Ridge Av (R)","Brooklyn","omny","OMNY - Fair Fare","1","1","40.634968","-74.02338","POINT (-74.02338 40.634968)"
"04/30/2026 12:00:00 AM","subway","386","Mt Eden Av (4)","Bronx","omny","OMNY - Fair Fare","2","0","40.844433","-73.91469","POINT (-73.91469 40.844433)"
"04/30/2026 12:00:00 AM","subway","52","Avenue U (Q)","Brooklyn","metrocard","Metrocard - Other","1","0","40.5993","-73.95593","POINT (-73.95593 40.5993)"
"04/30/2026 12:00:00 AM","subway","55","Brighton Beach (B,Q)","Brooklyn","omny","OMNY - Other","2","0","40.57762","-73.96137","POINT (-73.96137 40.57762)"
"04/30/2026 12:00:00 AM","subway","628","Fulton St (2,3,4,5,A,C,J,Z)","Manhattan","omny","OMNY - Students","9","0","40.71009","-74.007835","POINT (-74.007835 40.71009)"
"04/30/2026 12:00:00 AM","subway","188","Euclid Av (A,C)","Brooklyn","omny","OMNY - Fair Fare","4","0","40.675377","-73.87211","POINT (-73.87211 40.675377)"
"04/30/2026 12:00:00 AM","subway","213","Fordham Rd (B,D)","Bronx","omny","OMNY - Full Fare","1","0","40.861298","-73.89775","POINT (-73.89775 40.861298)"
"04/30/2026 12:00:00 AM","subway","278","Jamaica Center-Parsons/Archer (E,J,Z)","Queens","omny","OMNY - Full Fare","52","21","40.70215","-73.80111","POINT (-73.80111 40.70215)"
"04/30/2026 12:00:00 AM","subway","320","23 St (1)","Manhattan","omny","OMNY - Full Fare","56","2","40.74408","-73.99566","POINT (-73.99566 40.74408)"
"04/30/2026 12:00:00 AM","subway","604","161 St-Yankee Stadium (4,B,D)","Bronx","metrocard","Metrocard - Other","5","0","40.82795","-73.92574","POINT (-73.92574 40.82795)"
"04/30/2026 12:00:00 AM","subway","604","161 St-Yankee Stadium (4,B,D)","Bronx","omny","OMNY - Fair Fare","4","0","40.82795","-73.92574","POINT (-73.92574 40.82795)"
"04/30/2026 12:00:00 AM","subway","608","4 Av-9 St (F,G,R)","Brooklyn","omny","OMNY - Students","2","0","40.67056","-73.989044","POINT (-73.989044 40.67056)"
"04/30/2026 12:00:00 AM","subway","624","Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)","Manhattan","omny","OMNY - Fair Fare","7","0","40.712605","-74.00955","POINT (-74.00955 40.712605)"
"04/30/2026 12:00:00 AM","subway","625","Delancey St-Essex St (F,M,J,Z)","Manhattan","omny","OMNY - Full Fare","280","0","40.718464","-73.98778","POINT (-73.98778 40.718464)"
"04/30/2026 12:00:00 AM","subway","83","Woodhaven Blvd (J,Z)","Queens","omny","OMNY - Fair Fare","2","1","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"04/30/2026 12:00:00 AM","subway","234","East Broadway (F)","Manhattan","omny","OMNY - Seniors & Disability","4","0","40.713715","-73.99017","POINT (-73.99017 40.713715)"
"04/30/2026 12:00:00 AM","subway","360","Pelham Bay Park (6)","Bronx","omny","OMNY - Full Fare","17","2","40.852463","-73.82812","POINT (-73.82812 40.852463)"
"04/30/2026 12:00:00 AM","subway","363","Westchester Sq-E Tremont Av (6)","Bronx","omny","OMNY - Fair Fare","5","1","40.839893","-73.84295","POINT (-73.84295 40.839893)"
"04/30/2026 12:00:00 AM","subway","407","Astor Pl (6)","Manhattan","omny","OMNY - Full Fare","131","0","40.730053","-73.99107","POINT (-73.99107 40.730053)"
"04/30/2026 12:00:00 AM","subway","459","40 St-Lowery St (7)","Queens","omny","OMNY - Fair Fare","1","0","40.743782","-73.92402","POINT (-73.92402 40.743782)"
"04/30/2026 12:00:00 AM","subway","334","Clark St (2,3)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.697468","-73.99309","POINT (-73.99309 40.697468)"
"04/30/2026 12:00:00 AM","subway","366","Parkchester (6)","Bronx","metrocard","Metrocard - Other","2","0","40.833225","-73.86082","POINT (-73.86082 40.833225)"
"04/30/2026 12:00:00 AM","subway","387","170 St (4)","Bronx","omny","OMNY - Other","6","1","40.840076","-73.91779","POINT (-73.91779 40.840076)"
"04/30/2026 12:00:00 AM","subway","425","Bronx Park East (2,5)","Bronx","metrocard","Metrocard - Other","3","0","40.848827","-73.868454","POINT (-73.868454 40.848827)"
"04/30/2026 12:00:00 AM","subway","447","Flushing-Main St (7)","Queens","omny","OMNY - Full Fare","145","42","40.7596","-73.83003","POINT (-73.83003 40.7596)"
"04/30/2026 12:00:00 AM","subway","461","Queensboro Plaza (7,N,W)","Queens","omny","OMNY - Other","4","0","40.750584","-73.9402","POINT (-73.9402 40.750584)"
"04/30/2026 12:00:00 AM","subway","47","Newkirk Plaza (B,Q)","Brooklyn","omny","OMNY - Other","1","0","40.635082","-73.96279","POINT (-73.96279 40.635082)"
"04/30/2026 12:00:00 AM","subway","476","86 St (Q)","Manhattan","omny","OMNY - Fair Fare","3","0","40.77789","-73.95179","POINT (-73.95179 40.77789)"
"04/30/2026 12:00:00 AM","subway","609","42 St-Bryant Pk/5 Av (7,B,D,F,M)","Manhattan","omny","OMNY - Seniors & Disability","41","0","40.75402","-73.98327","POINT (-73.98327 40.75402)"
"04/30/2026 12:00:00 AM","subway","613","Lexington Av/59 St (4,5,6,N,R,W)","Manhattan","omny","OMNY - Other","8","0","40.762592","-73.96761","POINT (-73.96761 40.762592)"
"04/30/2026 12:00:00 AM","subway","620","Borough Hall/Court St (2,3,4,5,R)","Brooklyn","omny","OMNY - Students","2","0","40.69324","-73.99064","POINT (-73.99064 40.69324)"
"04/30/2026 12:00:00 AM","subway","182","Ralph Av (C)","Brooklyn","omny","OMNY - Seniors & Disability","2","0","40.67882","-73.920784","POINT (-73.920784 40.67882)"
"04/30/2026 12:00:00 AM","subway","186","Van Siclen Av (C)","Brooklyn","omny","OMNY - Other","2","0","40.67271","-73.89036","POINT (-73.89036 40.67271)"
"04/30/2026 12:00:00 AM","subway","194","111 St (A)","Queens","metrocard","Metrocard - Other","3","0","40.68433","-73.83216","POINT (-73.83216 40.68433)"
"04/30/2026 12:00:00 AM","subway","318","34 St-Penn Station (1,2,3)","Manhattan","omny","OMNY - Full Fare","390","3","40.750374","-73.99106","POINT (-73.99106 40.750374)"
"04/30/2026 12:00:00 AM","subway","33","45 St (R)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.648937","-74.01001","POINT (-74.01001 40.648937)"
"04/30/2026 12:00:00 AM","subway","405","23 St-Baruch College (6)","Manhattan","omny","OMNY - Students","3","0","40.739864","-73.9866","POINT (-73.9866 40.739864)"
"04/30/2026 12:00:00 AM","subway","417","Nereid Av (2,5)","Bronx","omny","OMNY - Full Fare","7","0","40.89838","-73.85438","POINT (-73.85438 40.89838)"
"04/30/2026 12:00:00 AM","subway","418","233 St (2,5)","Bronx","omny","OMNY - Fair Fare","4","0","40.893192","-73.857475","POINT (-73.857475 40.893192)"
"04/30/2026 12:00:00 AM","subway","432","Prospect Av (2,5)","Bronx","omny","OMNY - Other","1","0","40.819584","-73.90177","POINT (-73.90177 40.819584)"
"04/30/2026 12:00:00 AM","subway","458","46 St-Bliss St (7)","Queens","omny","OMNY - Seniors & Disability","1","0","40.743134","-73.918434","POINT (-73.918434 40.743134)"
"04/30/2026 12:00:00 AM","subway","64","71 St (D)","Brooklyn","omny","OMNY - Other","1","0","40.61959","-73.99886","POINT (-73.99886 40.61959)"
"04/30/2026 12:00:00 AM","staten_island_railway","501","St George (SIR)","Staten Island","omny","OMNY - Full Fare","14","4","40.64375","-74.07365","POINT (-74.07365 40.64375)"
"04/30/2026 12:00:00 AM","subway","136","New Lots Av (L)","Brooklyn","omny","OMNY - Other","2","0","40.658733","-73.89923","POINT (-73.89923 40.658733)"
"04/30/2026 12:00:00 AM","subway","147","175 St (A)","Manhattan","omny","OMNY - Seniors & Disability","3","0","40.84739","-73.939705","POINT (-73.939705 40.84739)"
"04/30/2026 12:00:00 AM","subway","17","Prince St (R,W)","Manhattan","omny","OMNY - Students","3","0","40.72433","-73.9977","POINT (-73.9977 40.72433)"
"04/30/2026 12:00:00 AM","subway","22","Rector St (R,W)","Manhattan","omny","OMNY - Seniors & Disability","1","0","40.70722","-74.01334","POINT (-74.01334 40.70722)"
"04/30/2026 12:00:00 AM","subway","35","59 St (N,R)","Brooklyn","omny","OMNY - Other","1","0","40.64136","-74.01788","POINT (-74.01788 40.64136)"
"04/30/2026 12:00:00 AM","subway","365","Castle Hill Av (6)","Bronx","omny","OMNY - Fair Fare","1","1","40.834255","-73.85122","POINT (-73.85122 40.834255)"
"04/30/2026 12:00:00 AM","subway","409","Spring St (6)","Manhattan","omny","OMNY - Students","2","0","40.7223","-73.99714","POINT (-73.99714 40.7223)"
"04/30/2026 12:00:00 AM","subway","422","Burke Av (2,5)","Bronx","omny","OMNY - Full Fare","1","0","40.871357","-73.867165","POINT (-73.867165 40.871357)"
"04/30/2026 12:00:00 AM","subway","433","Jackson Av (2,5)","Bronx","omny","OMNY - Full Fare","7","0","40.81649","-73.90781","POINT (-73.90781 40.81649)"
"04/30/2026 12:00:00 AM","subway","433","Jackson Av (2,5)","Bronx","omny","OMNY - Students","2","0","40.81649","-73.90781","POINT (-73.90781 40.81649)"
"04/30/2026 12:00:00 AM","subway","58","Coney Island-Stillwell Av (D,F,N,Q)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.577423","-73.98123","POINT (-73.98123 40.577423)"
"04/30/2026 12:00:00 AM","subway","604","161 St-Yankee Stadium (4,B,D)","Bronx","omny","OMNY - Seniors & Disability","5","0","40.82795","-73.92574","POINT (-73.92574 40.82795)"
"04/30/2026 12:00:00 AM","subway","64","71 St (D)","Brooklyn","metrocard","Metrocard - Other","1","0","40.61959","-73.99886","POINT (-73.99886 40.61959)"
"04/30/2026 12:00:00 AM","subway","158","86 St (C,B)","Manhattan","omny","OMNY - Full Fare","19","5","40.78587","-73.96892","POINT (-73.96892 40.78587)"
"04/30/2026 12:00:00 AM","subway","190","80 St (A)","Queens","omny","OMNY - Full Fare","1","0","40.67937","-73.85899","POINT (-73.85899 40.67937)"
"04/30/2026 12:00:00 AM","subway","235","York St (F)","Brooklyn","omny","OMNY - Full Fare","37","0","40.701397","-73.98675","POINT (-73.98675 40.701397)"
"04/30/2026 12:00:00 AM","subway","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","omny","OMNY - Fair Fare","11","1","40.700485","-73.80797","POINT (-73.80797 40.700485)"
"04/30/2026 12:00:00 AM","subway","295","231 St (1)","Bronx","omny","OMNY - Fair Fare","1","0","40.878857","-73.90483","POINT (-73.90483 40.878857)"
"04/30/2026 12:00:00 AM","subway","328","WTC Cortlandt (1)","Manhattan","omny","OMNY - Seniors & Disability","9","0","40.711834","-74.01219","POINT (-74.01219 40.711834)"
"04/30/2026 12:00:00 AM","subway","329","Rector St (1)","Manhattan","omny","OMNY - Fair Fare","3","0","40.70751","-74.01379","POINT (-74.01379 40.70751)"
"04/30/2026 12:00:00 AM","subway","397","86 St (4,5,6)","Manhattan","metrocard","Metrocard - Other","3","0","40.77949","-73.95559","POINT (-73.95559 40.77949)"
"04/30/2026 12:00:00 AM","subway","434","3 Av-149 St (2,5)","Bronx","omny","OMNY - Other","11","0","40.81611","-73.917755","POINT (-73.917755 40.81611)"
"04/30/2026 12:00:00 AM","subway","308","Cathedral Pkwy (110 St) (1)","Manhattan","omny","OMNY - Students","7","0","40.803967","-73.96685","POINT (-73.96685 40.803967)"
"04/30/2026 12:00:00 AM","subway","326","Franklin St (1)","Manhattan","omny","OMNY - Students","1","0","40.71932","-74.00689","POINT (-74.00689 40.71932)"
"04/30/2026 12:00:00 AM","subway","420","219 St (2,5)","Bronx","omny","OMNY - Full Fare","2","0","40.883896","-73.86263","POINT (-73.86263 40.883896)"
"04/30/2026 12:00:00 AM","subway","192","Rockaway Blvd (A)","Queens","omny","OMNY - Fair Fare","2","0","40.680428","-73.84386","POINT (-73.84386 40.680428)"
"04/30/2026 12:00:00 AM","subway","232","2 Av (F)","Manhattan","metrocard","Metrocard - Other","2","0","40.7234","-73.98994","POINT (-73.98994 40.7234)"
"04/30/2026 12:00:00 AM","subway","290","Classon Av (G)","Brooklyn","omny","OMNY - Other","2","0","40.688873","-73.96007","POINT (-73.96007 40.688873)"
"04/30/2026 12:00:00 AM","subway","306","125 St (1)","Manhattan","omny","OMNY - Students","1","0","40.815582","-73.958374","POINT (-73.958374 40.815582)"
"04/30/2026 12:00:00 AM","subway","309","103 St (1)","Manhattan","omny","OMNY - Full Fare","32","0","40.799446","-73.968376","POINT (-73.968376 40.799446)"
"04/30/2026 12:00:00 AM","subway","325","Canal St (1)","Manhattan","omny","OMNY - Full Fare","59","0","40.722855","-74.00628","POINT (-74.00628 40.722855)"
"04/30/2026 12:00:00 AM","subway","369","Elder Av (6)","Bronx","omny","OMNY - Full Fare","4","1","40.828583","-73.87916","POINT (-73.87916 40.828583)"
"04/30/2026 12:00:00 AM","subway","471","34 St-Hudson Yards (7)","Manhattan","omny","OMNY - Full Fare","208","0","40.755882","-74.00191","POINT (-74.00191 40.755882)"
"04/30/2026 12:00:00 AM","subway","610","Grand Central-42 St (4,5,6,7,S)","Manhattan","omny","OMNY - Seniors & Disability","79","0","40.75199","-73.977356","POINT (-73.977356 40.75199)"
"04/30/2026 12:00:00 AM","subway","254","Jamaica-179 St (F)","Queens","omny","OMNY - Full Fare","19","8","40.712646","-73.78381","POINT (-73.78381 40.712646)"
"04/30/2026 12:00:00 AM","subway","269","Northern Blvd (M,R)","Queens","omny","OMNY - Fair Fare","1","0","40.752884","-73.906006","POINT (-73.906006 40.752884)"
"04/30/2026 12:00:00 AM","subway","307","116 St-Columbia University (1)","Manhattan","metrocard","Metrocard - Other","4","0","40.80772","-73.96411","POINT (-73.96411 40.80772)"
"04/30/2026 12:00:00 AM","subway","380","Bedford Park Blvd-Lehman College (4)","Bronx","omny","OMNY - Seniors & Disability","2","0","40.873413","-73.89006","POINT (-73.89006 40.873413)"
"04/30/2026 12:00:00 AM","subway","450","103 St-Corona Plaza (7)","Queens","omny","OMNY - Students","4","0","40.749866","-73.8627","POINT (-73.8627 40.749866)"
"04/30/2026 12:00:00 AM","subway","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","omny","OMNY - Other","27","0","40.74964","-73.987885","POINT (-73.987885 40.74964)"
